Timestamp,AccX,AccY,AccZ
272606284,-244,390,15379
272608184,-1822,-874,22388
272610096,1174,-346,19184
272612000,3881,-227,14572
272613896,2296,-130,17028
272615800,1256,-257,15332
272617712,1132,-164,16658
272619608,1093,-159,13800
272621512,1338,-386,13828
272623412,2239,633,15828
272625308,-2521,431,19427
272627196,-974,-196,16696
272629092,-343,-381,17273
272630972,250,-52,17883
272632864,-1103,-229,18747
272634768,2076,-224,16223
272636660,-358,-246,23255
272638552,3157,77,12492
272640436,529,-237,16428
272642332,1648,-750,13296
272644252,-2685,-1847,17172
272646140,-1329,-299,11411
272648048,-2555,599,17995
272649944,1310,688,14067
272651824,-132,-504,16860
272653728,-2029,-728,15387
272655648,1244,-1231,14923
272657548,2782,44,16243
272659436,2285,885,11427
272661308,-584,98,17679
272663188,270,-532,16160
272665064,-1501,-1,18203
272666956,2579,109,13208
272668840,-796,214,18850
272670736,-1072,820,17300
272672632,-3482,-472,18932
272674536,1446,123,15382
272676412,1519,29,20915
272678308,2296,498,14495
272680180,-451,-13,19659
272682064,964,-156,15328
272683960,1145,-103,16360
272685860,3186,119,10725
272687768,-3739,-2005,15193
272689672,-2074,-1044,13427
272691540,15,-205,16752
272693444,-1254,428,15946
272695328,810,147,12939
272697212,-747,-851,18851
272699104,-169,-399,20643
272700980,558,-96,15855
272702872,3616,580,15296
272704768,1037,335,18019
272706644,2166,11,14004
272708540,-391,-1123,14875
272710436,267,-397,11851
272712320,-293,591,18803
272714208,687,1317,15744
272716096,-917,-734,16763
272717976,211,-79,14979
272719844,351,-95,15010
272721736,2100,-198,14371
272723620,176,142,18387
272725500,-982,554,17884
272727380,1980,88,19819
272729268,-874,-506,14504
272731176,2386,-1278,14612
272733092,-2100,-1476,15867
272734984,-2132,-238,18011
272736888,-2972,357,17703
272738784,1472,254,15459
272740664,155,-665,15820
272742548,751,-833,17692
272744424,-1034,-94,21512
272746324,1444,723,15156
272748204,4528,56,13339
272750084,1020,-54,13492
272751956,-75,-579,12692
272753844,170,-122,12780
272755736,1337,173,14336
272757620,-1529,241,14479
272759516,1541,-450,15643
272761424,-3765,-937,21888
272763316,-280,716,15388
272765200,-959,483,16892
272767092,2116,852,18316
272768968,-280,441,18863
272770864,2566,-808,18308
272772752,-487,-865,16275
272774668,1124,-1704,14902
272776564,-716,-590,13901
272778456,695,-262,16502
272780352,-3556,216,15283
272782244,-654,-150,19132
272784144,-305,1009,17640
272786036,395,-391,14487
272787924,1428,-117,16971
272789816,305,-475,16936
272791716,1335,141,15335
272793576,2871,5,13134
272795456,4369,27,14347
272797340,-431,-649,16480
272799232,-361,-579,16802
272801132,-1376,254,15964
272803028,696,-446,14596
272804924,-1400,-262,16635
272806824,-516,572,17592
272808720,-1553,160,22184
272810616,3272,916,18760
272812508,2823,333,16651
272814384,-87,-661,16859
272816272,1824,44,18164
272818164,-467,-1913,16332
272820084,2757,-1668,10532
272821992,1084,-176,17356
272823864,816,38,14410
272825756,-4141,-673,18037
272827644,-21,160,13331
272829524,665,-463,20248
272831420,1071,-125,13707
272833320,-1321,-573,20355
272835216,2139,-61,15728
272837104,1944,-318,13468
272839008,3427,399,11275
272840896,286,-696,15376
272842788,2473,-109,12225
272844684,-3586,-418,14691
272846588,-1025,-27,12644
272848480,-208,-101,15532
272850372,-419,367,14992
272852248,203,197,17640
272854140,-1472,-64,19152
272856000,95,-35,18483
272857872,2625,77,16011
272859752,3396,67,15828
272861656,-1338,-1517,18944
272863556,2165,-1543,13146
272865488,-1928,-1328,18828
272867380,1199,219,12580
272869256,-470,-424,18108
272871160,-1665,593,16560
272873060,-3683,-179,21183
272874956,2080,-52,12872
272876848,1712,744,21075
272878736,845,401,13256
272880624,-1168,-799,20076
272882532,1752,162,15844
272884428,4126,-124,11883
272886324,2047,259,11067
272888196,61,-655,16220
272890096,-1179,-121,15983
272892000,868,-198,16859
272893880,-902,818,15143
272895764,655,445,14950
272897660,-1792,208,22509
272899544,955,160,18916
272901432,-141,-293,15412
272903336,3789,-475,15915
272905240,561,-1401,21244
272907140,-180,-2326,13670
272909060,-2889,-1586,17213
272910936,421,257,13983
272912816,766,-486,15535
272914696,244,408,13239
272916580,-1886,92,21172
272918476,-3203,-307,15099
272920388,1635,303,16743
272922264,743,219,16987
272924160,1859,-199,14163
272926052,774,282,16503
272927956,3220,-368,16027
272929856,1118,408,11603
272931740,2616,-298,12134
272933656,-3168,-1418,14383
272935548,-1041,203,13871
272937452,-2737,297,17833
272939364,1268,1053,15963
272941256,648,382,15952
272943152,-1834,420,22007
272945024,-768,96,17528
272946920,1168,-326,14556
272948820,2314,-661,15571
272950724,-526,-1510,19819
272952636,-209,-1337,18012
272954544,459,-225,11697
272956432,2893,-219,12343
272958324,-1993,415,17268
272960220,-330,-308,15708
272962128,-2192,-494,18443
272964024,-502,422,16361
272965912,2125,475,15420
272967804,4393,219,13904
272969684,-628,-134,19219
272971580,1799,157,14683
272973476,1880,-292,15316
272975380,2146,-472,10776
272977268,-216,-382,14163
272979180,-3509,-367,18284
272981076,252,182,18542
272982964,-914,354,16727
272984840,670,880,17171
272986712,-803,-29,18899
272988604,1024,-388,16932
272990508,-2407,-357,21063
272992424,4185,657,16045
272994300,-51,-1691,16125
272996200,2139,-791,13579
272998104,-681,-1412,18499
273000028,1394,-1270,13374
273001932,-1725,-149,15132
273003840,1460,308,12935
273005744,-2251,-647,21723
273007636,296,487,18283
273009512,-665,687,20360
273011388,4077,71,11683
273013280,2020,-128,16648
273015156,-239,63,14510
273017032,-120,30,15863
273018920,-207,-228,14164
273020812,2609,-241,13838
273022680,-4,-556,13134
273024560,-632,354,16483
273026452,-3821,-219,14683
273028352,-284,745,15403
273030236,-1249,68,19015
273032108,-15,-727,18803
273034004,-1800,-538,19857
273035892,872,-38,18324
273037784,2510,-912,17944
273039688,3350,-492,11046
273041604,-1451,-1303,16275
273043496,-490,-768,13383
273045368,888,-80,17608
273047272,-1349,325,13140
273049152,318,12,18295
273051040,-1740,-336,18278
273052952,-1851,319,22508
273054836,854,596,12548
273056732,4572,1076,14930
273058636,1818,220,16183
273060532,1608,-699,14404
273062428,144,-244,19544
273064312,2268,-30,11431
273066192,-22,-906,15465
273068076,-1278,96,16947
273069964,-1646,366,17316
273071844,-749,93,19435
273073728,-1059,99,14736
273075624,1212,364,16931
273077528,1745,-1205,17918
273079432,-2711,-87,17828
273081300,-35,-189,16699
273083192,387,-1537,16900
273085092,2967,-223,14513
273086984,-612,-882,14667
273088900,-1095,-1110,14903
273090788,-680,-258,15235
273092692,1716,-534,14344
273094596,-2303,-525,15733
273096492,549,381,16594
